strain	ascr.1	ascr.3	ascr.5	ascr.7	ascr.8	ascr.9	ascr.10	ascr.11	ascr.12	ascr.15	ascr.18	ascr.22	ascr.81	anglas.3	anglas.7	bhas.10	bhas.11	bhas.12	bhas.16	bhas.18	bhas.22	bhas.26	bhos.10	bhos.18	bhos.22	glas.1	glas.3	icas.3	icas.9	icas.10	iglas.2	osas.2	osas.9	osas.10	oscr.1	oscr.9	oscr.10	oscr.11	oscr.12	oscr.14	oscr.18	oscr.19	oscr.21	uglas.11
JU1200	0.07256856349346334	0.2160070401595388	0.5318492669474358	0.02093471256188216	3.021375784416406e-5	0.015131383922436265	0.01456804119207061	0.03473901457624583	0.011831104930284454	0.00603613521873717	0.006476698821402058	5.558097117382419e-5	0.025654557148628652	7.547993905406741e-4	5.418781652405573e-4	4.652773493184352e-4	0.0043572976444686395	0.0014387793300576139	7.44498214465839e-5	8.545710456866326e-4	0.0010415623502415476	2.6391885381509364e-4	4.652773493184352e-4	4.8061566435497386e-4	4.714035994069935e-5	3.1721269162252275e-4	0.0034702438594235623	0.0015843027284575316	0.005833642232476687	1.7798798590624854e-4	2.3100954593196393e-4	0.002269653132809097	0.0010194806221445662	0.0014896680474599051	7.431186737051562e-4	0.005101396518187965	8.770884182343559e-4	6.519237686831795e-5	0.003257431545236131	3.4570202351583334e-5	0.006729290919497861	3.709330979546366e-5	4.846544514503938e-5	4.527071917293191e-5
JU1242	0.05695965182239105	0.1819981497864049	0.275915847062107	0.03255555407887734	5.778306043356941e-4	0.02938904236711774	0.0760546419732684	0.021205227517911304	0.02240018120767752	0.15149273869171062	0.004573529233317019	5.778306043356941e-4	0.013993323745197505	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	0.004085262372653358	0.00496125356882627	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	0.002170331749884867	5.778306043356941e-4	5.778306043356941e-4	5.778306043356941e-4	0.002276074750478299	0.007992552919171322	0.0017219352009203686	0.011406376129586603	0.0760546419732684	0.001503515232481476	0.001836345660578836	0.001568232260167074	0.002196911957684309	0.002495650380125863	0.00221424687581438	5.778306043356941e-4
JU1246	0.10286446511598636	0.1774576883986469	0.5391430518812178	0.027248213095734844	6.194389120991145e-4	0.016794574678296603	0.012682275440011721	0.03273289041996136	0.014500703265104045	0.011056078014805444	0.004630394605898708	2.671156429996553e-4	0.01618114116745154	0.001517486231898128	4.5702446604308216e-4	4.8449965644500046e-4	0.00606006383607227	0.0021443119794055795	7.298577115146451e-5	8.196701181287369e-4	0.001478326410941204	4.8745439060833524e-4	4.8449965644500046e-4	6.120328901053014e-4	7.26404126128929e-5	5.168098663869211e-4	0.0022914155302516045	0.0015627282004510076	0.002745120717007304	1.5746430700317278e-4	1.9186585476199923e-5	0.0018546329118859133	7.096542370082066e-4	0.001001251963075493	5.506166299959854e-4	0.008927268796464634	5.145074761297772e-4	7.27171589547977e-5	0.0035311567507962625	5.0211294191215196e-5	0.004518344946717701	6.951299918027233e-5	1.9186585476199923e-5	1.9186585476199923e-5
JU1395	0.07104036292901202	0.19274952272504708	0.54082147638387	0.036482806265377504	3.3055607470050796e-4	0.019783025043571215	0.01872346407496033	0.03862569440588674	0.012352287666424008	0.005109078732696964	0.006173224520052285	6.697578076047995e-5	0.01573071896114669	0.0011049226038619107	4.536537796019992e-4	3.287970013863182e-4	0.005240803382256343	0.0013609239117142063	1.4139955278742288e-4	0.0010397058964156205	0.0011232244517478424	4.117728638875666e-4	3.287970013863182e-4	8.984373384494671e-4	2.0360337934451577e-4	4.1588984398460645e-4	0.0031213446012084423	0.0014549220527479841	0.0030865561193884556	6.819216124369627e-5	2.364269388454607e-4	0.0015103515756908568	5.318576878998605e-4	5.748614163680312e-4	5.605829808496613e-4	0.007677250917230417	6.524664911972322e-4	1.1108360843649316e-4	0.0032315486729878407	4.272302527973617e-5	0.005924446640915705	6.98389532825122e-5	8.570804020201123e-5	1.871354589563564e-5
JU1409	0.08376288319429014	0.19706418015818972	0.4837622826618013	0.04574083592287483	0.0022867498706283422	0.022813867818740056	0.013148158399007076	0.03822444896209219	0.017714651927894176	0.014334460286299972	0.006920386268057296	2.780243003803456e-5	0.02220454976202649	0.0020494839326837557	9.175635985452545e-4	5.841568575291441e-4	0.004397955197996534	0.0017078198699463489	8.621533554794517e-5	0.0010713666415156618	0.0015313856489249816	4.6769247809981735e-4	5.841568575291441e-4	3.175593558944307e-4	1.7437684119855275e-4	8.948768156342183e-4	0.00398864782297659	0.0036995581554411065	0.00633272630434336	1.296983361274312e-4	9.177582155555207e-5	0.003307265867604439	7.901172592509041e-4	6.13015779908624e-4	5.407294618097341e-4	0.0070157764055177926	5.080338040850055e-4	1.3236736941108252e-4	0.0037172405009452967	0.001020905230996629	0.005150539176696092	1.1613075026887035e-4	2.780243003803456e-5	2.780243003803456e-5
JU1491	0.07482775568837735	0.20047192164311511	0.5512977845185666	0.018047842731495803	0.004566517684406827	0.01580740791362553	0.020118968271971235	0.035807686068416805	0.012572650263684119	0.008957139156850539	0.00771732771716018	6.599464063376478e-5	0.009245317544212516	1.7899278718135278e-5	1.7899278718135278e-5	2.2640797650569315e-4	0.004329531234178716	0.0018090801000419327	7.165081270869553e-5	9.636613676269672e-4	0.0011215151066422022	2.774209208523787e-4	2.2640797650569315e-4	7.532732455740051e-4	1.3671469084911727e-4	1.422634672517392e-4	0.002870811615765563	0.0018507854194551878	0.002309150148869196	2.7913925160931967e-4	6.444098324103063e-4	0.001468564221708127	1.2688798683286099e-4	3.9927921036544365e-4	5.532667051775615e-4	0.007015425401507223	8.851372318905077e-4	3.2021809626744015e-5	0.003227669535569026	5.675861281520697e-5	0.008574434678578088	7.242048169357534e-5	1.7899278718135278e-5	1.7899278718135278e-5
JU1530	0.08690958046765798	0.125757185344997	0.6160229877712541	0.018309007704194954	5.481685153868981e-4	0.016236228265938964	0.010014947751826405	0.03712343008955089	0.012029802640485997	0.013793076499251693	0.004385692912080877	9.929922787954543e-5	0.01793578512014862	6.801537391101273e-5	8.426642810333648e-5	3.2437747773984843e-4	0.004284853626731904	7.799126856372631e-4	2.298593237952441e-5	0.0010558817897858331	0.0011258049960843465	2.2268771289283244e-4	3.2437747773984843e-4	5.196429733039082e-4	3.252739291026499e-4	4.2096436559861e-4	0.001880708987292687	0.002232991386941278	0.004914829075457529	1.4097272328362318e-4	9.082661320445275e-4	0.0012766846562235446	3.317789479660553e-4	0.0012128527220056054	6.874862515391955e-4	0.007649074689799096	2.171481031893671e-4	5.684421077456386e-5	0.003661176323478268	5.210910870438183e-4	0.004278371593800878	7.594552058194865e-5	2.298593237952441e-5	0.0012065545765336156
JU1568	0.08495485121719556	0.2761805203169523	0.453685497092002	0.01340124083254182	0.010915631735994552	0.020344329946090357	0.0199794071023676	0.0356319203195545	0.01386428963312819	0.015557368988294278	0.009463936813389369	6.77665447953125e-5	0.008673711134531229	6.77665447953125e-5	6.77665447953125e-5	1.934734853906172e-4	0.003095101400436308	0.0018155335016112174	6.77665447953125e-5	0.001201568605765686	9.319255240251376e-4	6.77665447953125e-5	1.934734853906172e-4	0.001201568605765686	9.319255240251376e-4	2.302707192144719e-4	0.005148156641555096	0.0014731769173052986	0.0033139873401251676	6.77665447953125e-5	6.77665447953125e-5	6.77665447953125e-5	6.77665447953125e-5	6.77665447953125e-5	2.297963534009047e-4	0.005496815514526979	5.052673579938501e-4	3.9568885505982974e-4	0.0031538549947738442	2.970207658378547e-4	0.006435246626852466	2.902441113583235e-4	6.77665447953125e-5	6.77665447953125e-5
JU1581	0.06309153643554849	0.13588776696017144	0.6307243523057013	0.029495978170784	9.543679904827285e-4	0.017418504196175785	0.014301546492525212	0.036253830656921206	0.01145481315111553	0.0048752428513099385	0.003318020320349001	5.994445267035487e-5	0.011704654348312396	1.533480630544878e-4	1.2819600656619946e-5	3.2346416376783445e-4	0.005583141199568493	9.453942700230945e-4	1.2819600656619946e-5	7.84815952198273e-4	0.0010473870128471629	2.2493271312105356e-4	3.2346416376783445e-4	6.428645141275204e-4	1.3815683627639314e-4	1.7980771880975137e-4	5.184759289563371e-4	0.00112499687522234	0.003421705250459743	1.2819600656619946e-5	4.4313513589738166e-4	0.0020244841552940784	0.002117387801252603	0.002289490940067726	6.3933912394695e-4	0.009615110719685972	4.1190658869785546e-4	7.923795165856788e-5	0.0036582012433730676	7.878926563558618e-5	0.0035165959345200438	1.097101424193535e-4	1.2819600656619946e-5	1.2819600656619946e-5
JU1586	0.07558729687267314	0.25876491176749566	0.47182921789557136	0.03984563048348538	6.809298314746333e-5	0.019439321014904126	0.016279602317912385	0.03331939469968305	0.0118244827095233	0.01838340312523641	0.004251044937896136	2.8394773972492205e-4	0.017932831855749645	4.4805182911030866e-4	2.8735238888229523e-4	2.8891852749468686e-4	0.004040705712953621	0.002157866635943113	1.889580282342107e-4	6.419806451142842e-4	4.782851136277824e-4	6.809298314746333e-5	2.8891852749468686e-4	6.419806451142842e-4	4.782851136277824e-4	6.809298314746333e-5	0.0023278948148623287	2.9157415383743797e-4	0.003815386031718665	6.809298314746333e-5	6.809298314746333e-5	6.809298314746333e-5	0.0010993612129157953	0.0010516280317294235	9.358018673955884e-4	0.0057070091035551955	2.4962887621860055e-4	1.58724743716737e-4	0.0027118030538477267	1.4435712427262224e-4	0.0028945646206155183	2.9559163984313827e-4	6.809298314746333e-5	1.576352559863776e-4
JU1652	0.05673381473391908	0.29343912948582596	0.49395586796780705	0.028494211042634807	0.0032346479934524733	0.013723267768663623	0.015349898676446719	0.033431128770147506	0.010748577500022644	0.005646658950000065	0.006688847143586241	1.648932281624018e-4	0.006427001627041722	1.814431950654024e-4	1.5603136645192986e-4	4.0865311302627744e-4	0.0030520506044777597	0.0013673480929694195	9.781304316194199e-6	7.732610127167324e-4	6.087785993356108e-4	1.1505748267139236e-4	3.7599333791450504e-5	1.941002028505577e-4	1.0654774791630342e-4	9.649256707925577e-5	0.003070899177895066	0.0010753663778267065	0.0019190234377070886	6.878213195147761e-5	2.4239050225960846e-4	0.0014807720978200075	4.3463225729008925e-4	4.6750722109681797e-4	7.560948236418116e-4	0.005363646690915303	9.084875448881172e-4	1.7599500856128224e-4	0.003108214853861347	1.8134538202224045e-5	0.005683270372055581	4.142382377908244e-5	9.781304316194199e-6	3.0488325553577318e-5
JU1793	0.06715168733483806	0.2377521333214168	0.515610003969729	0.010874436240057123	5.263496420664529e-5	0.015500575879143386	0.014104065008812672	0.02985592020707858	0.010437566037141967	0.03235218601954294	0.0061218674169465	5.263496420664529e-5	0.027303440252841524	5.263496420664529e-5	5.263496420664529e-5	5.263496420664529e-5	0.0034356946536245646	0.0011460737106354945	5.263496420664529e-5	5.520881395635024e-4	2.768072767627476e-4	5.263496420664529e-5	5.263496420664529e-5	5.520881395635024e-4	2.768072767627476e-4	2.0601324990480966e-4	0.00405441865787368	2.623326616059201e-4	0.002395154046223394	5.263496420664529e-5	5.263496420664529e-5	0.0013004520606535851	5.035060676007689e-4	0.001112650508364275	9.111638653812366e-4	0.00477646509686044	7.068875692952463e-4	6.57200163084173e-4	0.002615957721070271	8.966892502244092e-4	0.005151278676975961	2.326465417933722e-4	3.3475837235426406e-4	5.263496420664529e-5
JU1896	0.057631439257013625	0.20999420373998837	0.5732841762101683	0.014839996386419743	0.007213846883398324	0.01990635854469145	0.015003392876349827	0.04229850247673464	0.009559272144970255	0.005639688333322623	0.0037608281936201996	1.3649623243099245e-4	0.007622180612570732	0.0019930339882758556	0.0011561020892701319	8.64966125205012e-5	0.004124244162612624	0.0011429354526956348	2.099942037399884e-5	0.0011819103769097766	0.0013462728401770654	4.396018661092917e-4	8.64966125205012e-5	7.144422799641885e-4	1.0959597493189992e-4	0.00037450366294989527	0.0026197826887582247	0.0013047149872569218	0.0020982200849292156	1.5245579191523157e-4	7.356096957011793e-5	0.0014023622919960162	7.288898811814996e-5	2.099942037399884e-5	4.389928829184457e-4	0.006587098182915955	2.1553805071872407e-4	8.269571743280742e-5	0.0021456787749744534	4.2859816983331624e-5	0.0027781183183781762	1.821069734833179e-4	9.39094079125228e-5	2.099942037399884e-5
JU2001	0.10299681132733612	0.20374641949843947	0.4606766470277216	0.016482149002775323	2.8311388963798783e-4	0.019231115170408954	0.035776597848804104	0.04044965681219019	0.01737900778242783	9.605370264229555e-4	0.017286610279320724	5.2367324217411404e-5	0.025627891314783397	0.0028212062584293293	0.0020153292438955016	7.74652126677973e-4	0.0033276247257021693	0.0012234597957021917	1.6566756201607486e-4	0.0017811744203546389	0.002102569415759052	7.938694590023571e-4	9.201922390913895e-5	9.083831865053862e-4	1.348846241142794e-4	3.6453380532689545e-5	3.7453385937213134e-6	0.005628157758170955	0.007568055882788909	0.0015128920715477875	9.424432956766878e-4	0.0012032274766189091	9.572411284604808e-4	0.0021081312435707283	0.0012043023887953073	0.007134982381196914	0.0015629223044827168	1.8385492622718556e-4	0.004040845808765925	2.637841971557921e-5	0.008750758903914226	1.8913959898292633e-5	2.318364589513493e-5	3.7453385937213134e-6
JU2007	0.07430703320751758	0.16150135163639864	0.5652822721618633	0.023360077686286212	0.008066886155698533	0.019642956083724666	0.019750448682369172	0.03431589830924754	0.011617544088166287	0.03631006017317406	0.006731045579777977	8.100421902374364e-5	0.006245263278292587	8.100421902374364e-5	8.100421902374364e-5	4.442271371262101e-4	0.005394637974324255	9.189118606053477e-4	8.100421902374364e-5	5.687306217657041e-4	2.8375777924017395e-4	3.152684204404102e-4	4.442271371262101e-4	2.729032138909923e-4	2.8375777924017395e-4	8.100421902374364e-5	0.0017184235023696974	5.18832022847078e-4	8.196006880822381e-4	8.100421902374364e-5	8.100421902374364e-5	8.100421902374364e-5	3.4799412492600266e-4	8.100421902374364e-5	1.7650819325273738e-4	0.00758191389640338	2.5103207475458153e-4	4.0275297698605335e-4	0.0031542232845655532	0.0017715622700492733	0.00600451873935402	3.043328508722048e-4	8.100421902374364e-5	8.100421902374364e-5
JU2316	0.07255274261506557	0.26660947587463857	0.502624421730876	0.012286238777732442	0.0010063371346009779	0.011959707729493192	0.016624870932877636	0.03911729195209861	0.010264530380880767	0.0011014183779274505	0.006466372451746356	1.8221665014245175e-4	0.011983855554972	6.883550721782984e-4	6.132848368074329e-4	5.035684815143009e-4	0.003586159689342618	9.150299450846324e-4	2.323654554897567e-5	0.0012110320230126635	0.001020873907006864	1.7990239247891697e-4	8.475558944526214e-5	4.565840247003277e-4	6.493688996405643e-5	1.661282979999182e-5	6.220523549812776e-5	0.004772921508756398	0.013454840558256728	4.4765916322924554e-4	6.24174304170411e-4	8.391904758161615e-4	0.0014364262963053702	0.002234384086951018	5.812217693481485e-4	0.004133932896086363	6.778830016177142e-4	2.1017349460855216e-4	0.003701654040162082	7.473806618780851e-6	0.0038356799348784063	5.550415929466881e-4	1.7945877179365014e-5	2.633795676341245e-4
JU2464	0.08776110125346132	0.2661607169162351	0.3884507760399107	0.025773852860905867	1.7650915521937957e-4	0.027679247078578967	0.048628282333885116	0.04287345602218274	0.02512024846255427	0.0011207696886829737	0.01252773894620803	3.1791386993737465e-4	0.020342246369000252	9.024891266801025e-4	0.0013840069538328642	9.117774163471901e-4	0.002125570994945677	7.674204757312917e-4	2.6978625749260762e-5	0.002074157376676928	0.0022291233395984496	7.080220359550557e-4	3.223565958500089e-5	9.633608019921344e-4	2.0997059280877307e-4	1.4228808055684136e-5	5.455287602178272e-5	0.005091841546462708	0.009531459852888627	0.0010273803672966675	3.619008848508718e-4	5.492406231888753e-4	0.0012245464715619028	0.002157895854338509	8.017624017463757e-4	0.008856907886762432	8.947460078777069e-4	3.5228744749717295e-4	0.003333425592790487	1.9051352504890733e-5	0.006333646742133406	1.650771927511828e-5	1.5561050346843237e-5	9.508411773510259e-5
JU2466	0.09906567836768568	0.1957585261157861	0.48227782343070935	0.01475538788712561	1.356547265216908e-4	0.02186076985670826	0.053495347677019287	0.04308277371062416	0.014821886465239487	0.0018601153113818462	0.012901613965574606	5.515051567571101e-5	0.01465234771747012	0.0020244101034819313	0.0011335486435882828	2.65911263383825e-4	0.004683107491961755	0.0015487880699391588	1.4078597273654397e-4	0.0012919706799048942	0.0017553370432975089	7.038586787641323e-4	5.1092975316220166e-5	7.391663983835614e-4	2.585198960038169e-4	3.6905227834064847e-4	5.330563986898345e-5	0.0018023131574887487	0.0030554406001510317	4.482573644224053e-4	2.1497252205787793e-4	3.685421197574376e-4	5.727301266493004e-4	0.0017441432148496154	6.307399032216117e-4	0.007980600543616682	0.0012140113298984199	2.261366901230267e-4	0.004002573738188146	5.5690334641666656e-5	0.007827908893246369	2.6101136815438142e-5	8.197536583012267e-5	5.932076548963214e-6
JU258	0.12120797266603028	0.37346748958164583	0.2127016130577448	0.047296917266308316	4.7960925790387933e-4	0.01742087158732472	0.017538728214458073	0.03571385615735208	0.022763248908444736	0.056905467923126854	0.00951961594839363	1.0016778647110664e-4	0.039278172879079136	7.83086304568911e-4	6.898034726883227e-4	0.0010714011228499997	0.0024283145425763393	0.0011312708485749707	6.554630053021456e-5	0.0020959232413452645	0.0021985282250999907	0.00022335354728750825	9.5756050633494e-4	4.077400398925765e-4	3.0690547303255513e-4	2.5773233538569187e-4	0.003052249820753592	0.0036857831599314303	0.008966701723135267	4.2329824896725427e-4	2.514758404720817e-4	0.003019766630542668	0.0013784649881588488	0.0021117369218333197	6.295428757008845e-4	0.004246374301161781	6.265947355905104e-4	8.414972885234975e-5	0.0018550545739566084	3.557950374105696e-5	0.0015694554167997204	5.138807480084445e-5	2.7637408441983367e-4	7.251121767311997e-4
JU310	0.09253327048988355	0.1913892964514944	0.5343121491835828	0.029068492842960293	1.0399953075411724e-4	0.014909372728910247	0.008589945242167068	0.02722270917113622	0.01422463981842514	0.021032761100181915	0.0050860970515301035	3.185505626998611e-4	0.006472930794136257	1.0399953075411724e-4	1.0399953075411724e-4	2.9847865326431647e-4	0.004973257560661886	9.743716036353244e-4	3.109585969548105e-4	3.8760625112059494e-4	9.403637570787281e-4	1.0399953075411724e-4	2.9847865326431647e-4	3.8760625112059494e-4	9.403637570787281e-4	0.0017364801650014954	0.00195155119460101	0.0032959531286594836	0.005459143368345122	3.270785242216987e-4	1.0399953075411724e-4	1.0399953075411724e-4	0.0018161438055591492	0.002790515409194474	2.099750525925627e-4	0.009327093916152251	0.008589945242167068	2.9546266687244705e-4	0.0031280978860223382	0.001431865539422686	0.003650383529469515	4.8661380439851454e-4	1.0399953075411724e-4	1.0399953075411724e-4
JU323	0.059472805980458475	0.22382495570940403	0.5018496968530644	0.036826078819869226	5.048368162950824e-5	0.01721882267914778	0.014541269172881923	0.03058109595125417	0.012727844845068358	0.03287482202609088	0.006192732258128516	1.7573369575231816e-4	0.017697710883085298	0.0013730551729593651	7.093966942578497e-4	4.492037991393643e-4	0.0050455915604612	0.001998346053622454	5.048368162950824e-5	8.798800871206991e-4	7.164139260043514e-4	5.048368162950824e-5	4.492037991393643e-4	1.5851876031665587e-4	4.5218233635550527e-4	1.4594832359090832e-4	0.0022472810877375592	0.0015576235129968472	0.005574307158167041	1.708872623158854e-4	5.048368162950824e-5	0.0014334841398698863	0.0035698020953857865	0.003741244678199596	3.5343625508818717e-4	0.00592542116390027	3.040632144545281e-4	1.3590207094663618e-4	0.0023518832760739	0.0015367232688022307	0.004211096303125429	2.2263303598613133e-4	5.048368162950824e-5	5.048368162950824e-5
JU346	0.0846800050806883	0.17210633554427598	0.5818833249354093	0.015524947612402272	1.3659232979704442e-5	0.01700670120604061	0.012200112735113474	0.022986713404555215	0.020824730008527595	0.0034547341829257866	0.003678212893706731	2.0533924938389688e-4	0.010213991963699551	2.5559156751622954e-4	1.4432345566355715e-4	1.2693525208039337e-4	0.0022741803357229115	9.850492455643655e-4	5.003377040465737e-5	7.92262831288817e-4	6.056640495530746e-4	2.2625153507582437e-4	4.014448572735135e-5	5.677869965003543e-4	7.079580453380812e-5	3.3962316880737124e-4	0.003835034547546718	4.937539537503561e-4	0.0014001943135165226	4.52120611628217e-5	5.699997922430664e-4	0.001893019439424259	2.087813760947824e-4	4.2101853813343e-4	5.560946930697273e-4	0.03076591977115649	3.147770240172889e-4	9.547803852813405e-5	0.0036820238197080688	4.749315307043235e-5	0.004320825168469906	6.560529600152043e-5	1.3659232979704442e-5	1.3659232979704442e-5
JU360	0.0915578363333461	0.22252798632011933	0.5123600774945527	0.011245667040554106	6.06343286975802e-6	0.01679152528054958	0.012916082161843744	0.031183507637221126	0.01584872210363091	0.004586744428657152	0.007219426346377386	3.483987892634261e-4	0.018275126035121974	0.004785333982007466	0.0011905671708427267	5.183628760356132e-4	0.0018127784616386855	0.0016245695053613966	1.0390298565617343e-4	0.0014980741688325047	0.001854185644706263	5.071273349279515e-4	5.183628760356132e-4	9.085326543388022e-4	1.7710074725989225e-4	6.414081192616126e-4	0.005473715515711094	0.0019465135370140684	0.005660942195863482	2.6757322910955165e-4	9.097999118085816e-4	0.003952800395258211	4.551333980697765e-4	6.669048544789451e-4	6.629090522177745e-4	0.010394542968626174	5.223101708338256e-4	1.9088899360572198e-4	0.003176468767778743	5.416464582554839e-5	0.004366999558024252	3.331250018645056e-5	4.8634795048329074e-5	2.0891557952751257e-4
JU367	0.07132192533264457	0.18900707273277922	0.5211414168356074	0.03027911043840302	0.008880845333069421	0.027410251754980946	0.02035345101335204	0.04147600749292166	0.014894122428129883	0.026171920483547766	0.008496193334928853	2.4975081995397876e-4	0.009651290877216005	8.764109655698245e-4	4.963251588910548e-5	1.2537173513588044e-4	0.0060324352461936575	0.001107152531938276	4.963251588910548e-5	7.695521588605804e-4	6.98776191202716e-4	2.449860984286246e-4	1.2537173513588044e-4	2.3957615419671212e-4	1.650777478471648e-4	4.5761179649755245e-4	0.0024121899047264152	0.002534434791361282	0.0038726763172792326	4.963251588910548e-5	4.963251588910548e-5	5.60450369419779e-4	1.1475037673561186e-4	1.4805379489720162e-4	7.631495643108857e-4	1.169838399506216e-4	7.626036066361057e-4	1.286971137004505e-4	0.003061135049976469	8.869330589383148e-5	0.0048147511013703435	1.4795452986542343e-4	4.963251588910548e-5	4.963251588910548e-5
JU393	0.09631734123898936	0.19564459939169712	0.5367685162797844	0.005827366362565174	0.0013303632097507823	0.012034132752104553	0.020902200789711233	0.03561735014566794	0.010479962153706049	0.0015430389223459362	0.01184786906042728	1.3960329081038654e-4	0.01611892443923308	5.135235968255624e-4	1.9389383105355092e-4	3.760155426223365e-4	0.002544449984772496	0.0013989207561649721	1.1735666046588109e-4	0.0018086925169746605	0.002174782022485979	7.313245290543534e-4	3.760155426223365e-4	0.0012665780538208995	5.194447722652718e-4	3.5417023453299345e-4	0.003144794634974266	0.001961111365133235	0.0029658216309324426	3.076904286809284e-4	9.090885498024999e-4	0.004113252123723799	3.1362330935308e-4	7.42626767065366e-4	0.0013313631710365622	0.007786420951140701	0.0014594485131237862	3.1037092691020096e-4	0.005010341138096941	9.75881950470038e-6	0.012655178941968454	9.568191433498213e-6	2.1432280601738308e-5	1.6721760631768985e-6
JU394	0.09917275558888064	0.20611767070667042	0.45389411648829386	0.020561714363300867	8.593832234305416e-5	0.019391693467818886	0.026099067141267474	0.043213206980734824	0.01913707752165182	7.901799149851345e-4	0.01884077171177169	2.621735940929747e-4	0.023550949095395554	7.381282081881243e-4	3.578737488043388e-4	7.112769514476489e-4	1.5503903828267953e-4	0.001656738396092765	1.9154953488568314e-4	0.0022840169562157757	0.00362795080218044	0.0014960008104434894	1.0485886750023056e-4	0.0016573819309017588	7.23659556009107e-4	3.473720068488767e-4	0.0023310633922761686	0.005288084077555433	0.009435059693076425	8.431300834236868e-4	1.5530640057047403e-4	0.002593843214812398	4.572330362219132e-4	0.0018114603302666651	0.0014801331695492683	0.010101009410151476	0.0017776296742692294	4.78395072187227e-4	0.004753856920176334	2.6282334662959153e-5	0.013241925607612354	1.8208615344328337e-5	1.3955689650109253e-5	2.4261573185442774e-5
JU397	0.06521088636764139	0.19873863729224603	0.5559023768717928	0.030601920480995037	0.0010331698357060846	0.017228122171372876	0.009800558904249707	0.03859493753855625	0.013343526898372505	0.012148842153895306	0.0044489372586846735	5.053657971561753e-5	0.020841790840517824	1.3159725357946803e-4	5.053657971561753e-5	5.589345716547298e-4	0.004453788770337372	0.0015402033399928754	5.053657971561753e-5	7.669431337642116e-4	7.272213821077362e-4	5.053657971561753e-5	5.589345716547298e-4	1.4478730088524422e-4	7.272213821077362e-4	9.16329263403577e-4	0.0037591634821462095	0.0011120574366421637	0.0034589761986354418	5.053657971561753e-5	5.053657971561753e-5	2.796694321462274e-4	6.841642161900301e-4	5.053657971561753e-5	1.3882398447880135e-4	0.0054110526633105996	4.043431743046558e-4	1.9593031955744916e-4	0.0022718214045358703	1.6803412755442827e-4	0.0030862183866530468	1.5524837288637705e-4	5.053657971561753e-5	5.053657971561753e-5
JU406	0.09078831641378302	0.1706089167507332	0.5709305535551321	0.006941954959075369	0.00546226382409626	0.017729678628736194	0.0157169808651254	0.03941663108150564	0.01572508478867106	0.0018863679539324728	0.01157081859754669	1.0892160699414666e-4	0.00968766174715449	0.0022002944539294203	0.001009614823926053	1.3913766478582115e-4	0.002677518059959212	8.922297960259505e-4	3.808844066460119e-5	0.0011953470025116192	0.0014134887821042263	6.452490163268711e-4	3.2159780807513204e-5	5.492936870057802e-4	2.9154626602461006e-4	2.7979862347120245e-4	0.002340084088504253	0.00171465007922286	0.00235131381113181	5.625829029855427e-5	0.00050305257739073335	0.004688960629396767	1.8160100552995902e-4	3.5022964021126407e-4	6.858173794599562e-4	0.006478264296049269	8.738771511240501e-4	3.9593455037366584e-5	0.0029744019478078806	2.0131852176586517e-5	0.0087017250036032	2.2069482016826987e-5	7.395896541144284e-5	6.093175598240471e-6
JU440	0.06793645372722043	0.26996914644790054	0.5022331048444184	0.024387112348625548	9.789624204908814e-4	0.011190733910822977	0.012663785115539178	0.03261755161723358	0.009802564625448049	0.0031314309497425586	0.007391167028809916	1.3534654302924356e-4	0.015564550806858597	9.684200499117148e-4	3.5590681105461216e-4	2.700596388992239e-4	0.005258410771871501	0.0017480125180621047	6.542604230675937e-5	0.0011244441180683366	0.0015488386326994806	7.160366031709792e-4	2.700596388992239e-4	7.581306751115429e-4	1.3708098167960716e-4	1.8027604511127127e-4	0.0036611134314883838	0.0012652352902521998	0.0023530902938354746	5.8624026382289914e-5	5.613548397089865e-5	0.0017299592740231027	0.001033815928068033	0.00163035724926657	6.374589912718975e-4	0.005530038946593663	6.41320002528359e-4	2.0520671545084553e-4	0.0030365194503796183	4.12947219538744e-5	0.006631286832972789	5.536629813465044e-5	1.5082075220553104e-5	1.5082075220553104e-5
JU642	0.09081944016423035	0.27167539428437876	0.46349231532089974	0.013063515248795394	0.004184255169180254	0.017380178898325428	0.024377738470358547	0.03480741166177043	0.016772158404950072	0.004532234551726752	0.006522660021857108	8.744502820640421e-5	0.0092472980316186	1.3881281673377624e-4	4.153423535096914e-5	6.547846757978515e-4	0.007935661754832953	0.0018485357533979114	5.493010277519312e-5	0.0013251574124032016	0.0013101722047761035	5.825440745568728e-4	6.789536078484532e-5	4.400593339061117e-4	1.9569240576766705e-4	3.239983527858918e-4	0.00299325216257137	0.0016500013254940706	0.002620641921511366	1.8757346098746818e-4	0.0010575062588295482	0.003193884832713488	3.155897253086174e-4	6.669200320266926e-4	4.6051719572931293e-4	0.008418492347499166	4.255125649556686e-4	1.2618421699369834e-4	0.0027336416611570846	2.531200431473765e-5	0.003162951418223068	3.6946287770258884e-5	3.541958166404984e-5	7.829262083123306e-6
